e03112b3005d969f7623b240ef9d385c5c0e078ede08720f66e78c85ad73f3a3,0aaf1123652ea930a33216066b006e6817f670405579d805725382bca91cde2f,321dc6f3db1a8f4f0c2252a451f3b1c7f4bb50030c62514c8ca7e557715a918c,1974-12-28
7297db81c2f7916e25b9593f8c8785e1aa1487fa9f3961c50b7cc5f1a541bc82,6f07bba02fb02363c3d5efb53ddbadfb9aa41372710c443fa8aa76e582eb6012,3ebed36227a45facd89770c83fcc2627ecf6d53e0f251f3ae6732eaca745ec7e,1972-11-25
1625b63ea657df1bdf3c01ab5085b6e9e9959212cb7cba352e800e529e5469b9,43689a353d12e93df9909c9968fa0ab7d31aa79dc9c4386f76c2ffa35b7bb32a,37409a7b898d5c361cc32fc8f7b35f34ca7f96f4a7a12e62047a897c6ea72701,1962-06-26
eca236cdc6725922a22d3042982298346e5e11bde856b79aa91231847789e825,07724304d1fc4136ab5d671b6bac40d197c04299a4b714662077c82dac815c0f,17e07633c2bc7722f598b8ba83cb52a2bd765141bdc484a4f0572673fb43d518,1964-02-14
f089eaef57aba315bc0e1455985c0c8e40c247f073ce1f4c5a1f8ffde8773176,efbb47aca7543b54a91803896468953a9c3985b154a61a5abc7b4307a116ca79,37dbcdd6d03c1c62e2445d87359344d85018118e7ddf35d1df72d5be29ce8a68,1975-03-10
f089eaef57aba315bc0e1455985c0c8e40c247f073ce1f4c5a1f8ffde8773176,a33ef009be4ad4c0d28e503d75afda120cb3870257a243a7a8ccabcf1ef7f0fe,9b0d3134ca7b39660698c74e8ef59cbde5be4aa480f5b623ae5e902c0502f7a6,1970-12-07
1be075b9041a58b82be347b54e9f3d7f5d84dc57935bcc769106748a9eb237e8,9950fd2c5b1854dcf27d5f1c8cfcec3563c57694ba3ce6e4c3871c22836f8a50,a1cbeb2f9d1f2bfc9f224664279004080b92e15914dcbca7d92a4753d1c8fdab,1941-05-20
ff7a4da45cc0e677370192ce2ae19d23f2b139d74a376955e0d72f4a871eae61,d1d87c4717d527df59122a54b04e0ee2768770815d1482e0839e861d6b0575f1,4233d7b326f0a3f20743f28b8342bc324b2b0d50a97b1efab3927e5f81878427,1978-12-13
db2b5f7ac9c15aba48d57c074a8048197dd96b935f5449247abf51f26bde675b,7eb570f8db380d7763cba2e04126149be6c6a3494081ea9affd2e1b823accdf4,4665b60ecafb414920ad18f35bcb48800ca95c90c44128a7b15a789d8fabdb09,1981-04-13
78a1a1dae4e56fb0aba67dadc5ab5ab808f505137efedecfb7c2f12a4195c58b,1670f014790650707eee6c027de573361658cfec15010d58bbc70af14a3ebb8d,d92313a57fdfa6b7c55fd13cfbb7a32287c14527bc3266d7cee44853076a81a4,1971-03-29
0dfd8feb99c0951900053a0b0556faa95c0527314aecceddfdc4fe4c76a43f3d,25eb92ae54cc5089e9b995f4176795d3c67d927069a3009a655c76cf0e447536,f4f8d391f52e0d844881fcbb761aa6c523b94d6fd2396f2dd3d52b7c3da60b12,1994-11-04
dbadfc88144b0c153a2d1bdf154681c857a237eb79d58df24e918bca6e17db05,053c8714516dced29c62894d7cdafc680b38ff7c5eaa88b95b38850f4741a7a5,89b48be4a6481591bf698d227318c885fbf72afb57a223c5daba7658138e6860,1953-04-25
6411c2711069573d0fc030e80b91f72b40c95cd9fc8c247c177dbfaa63daf1cd,a32b67a2fd428be4e50b373867b10084f2939922308bd26d463a8abe02748966,8b3fe41c6f8282e0e6697798d2f77d4439c2fbfc2f918441e6902efe216bfb2b,1962-10-12
e03112b3005d969f7623b240ef9d385c5c0e078ede08720f66e78c85ad73f3a3,c430b84b99866d8447123b674486bd0304b2064e1f58a571aeaa65533327e050,980354c1abdaa86b9d423de03020958b0de680301fb3086216ac584931586907,1948-01-26
8b49a459569b664937d931dab01b9497d8bd5c7d7d414f6602a5c8aceb700165,503046646e0c61a5fe27c74a0da0aea7affe2c6a6cc1c77d42241db9e77d0716,957c904a6690a28dc7a4c382ab6057c199641a01e8c0a2478ba0036099149f79,1962-01-27
cbff53c68dabcbdfee7ba6817883714ac8c7f70cba327b86647d7d58f186da39,a15ece678377ef522114d54d7128fca2efac0c818f31bb58102d88105daea9dd,a0c62e2a9654e503f9fed5dfdef43114734409085b67b051c98b9b614dab316f,1959-12-24
13ae3ed6fe76d459c9c66fe38ff187593561a1f24d34cb22e06148c77e4cc02b,4d309590b691669620db999724d1b4f7c39b2db4f6281ab2f5484ed64abddf27,4fa0c3946f0e83b635ff6ede34d2e88abe642be50dba01eb4e989aab77f287d5,1994-03-16
cb14bf5073ebaf6d9d04b63164b7017b2011d3558fb2f80f9450c9f5de6f6de8,ce5f866533e35b55a39194c0a36c80cde4d4d9fe3d0c20921841f9b5c57c45e9,8db7cf54133feab7a9a3d0026484177ca4f604ca14630cdba16441335b908eba,1960-09-17
f089eaef57aba315bc0e1455985c0c8e40c247f073ce1f4c5a1f8ffde8773176,7efa869d0364eea0cd0106a2ef4d1ae9eaec58fe62928c3f1af8fa8da9204ea0,5e63caf43c162d95ff38f564aeb011ec20f3d68cc255316c0f129e5437194306,1966-12-24
d6a7304069f99c5a5bfe62f1bf9134fb10e109eb5042210045ac422e90b61e6e,818b5cc5f21d3e6e4e6071c06294528d44595022218446d8b79304d2b766327a,4c264b8de69a871c35ad2eb63b96d514e51d9e9257abf974475ee67b9a41507e,1972-08-10
248715109e6a2d0c23343a5dda82be162326e4715ec69bb8f24755848739d910,4ebfba9acbec57d419e57f922ccc0beed0dca9579028bfbd464d6587923c286a,fb712f7f11f16489abcf4463ec4c2073e4adb27de9fc76ef55e5407efb33a1a8,1948-10-31
83b8d6537937f10ae21ea288d14f7daa1f893569e7e9e82321d91a255f89d84d,99ca0687e3552d923ea79e4bfcd1a0f3c688a8b95baa8754248ba01a62098a53,77cf55fbd5e28f9bb32367844a1146b1788ccf161708f04336edfb9c222ab315,1977-10-04
aebac53c46bbeff10fdd26ca0e2196a9bfc1d19bf88eb1efd65a36151c581051,25bc5f6ae83f54b3c1c99c3e24bd71a51e14a2ab1e183db4e37099ffcbeb8a62,90b84331903b408a8c690866c8e6f811a9dafc5ea3feffe0e955b30ce81314dd,1963-10-18
fb338e53da57ec89c638f24e8f87697a70d0c0d8e4cc3a56f754211d2c6f0444,e2120ffdc0d2287d8b9502c4c3d62f66c95c622fb10c97638caaf066eeec7fe1,09fee0c39d0818c7ade877e247b32576da04078e1050c53b4f08998c484153de,1964-02-28
3d28271ec52e3d07fe14f5f16d01f2c09cbcac1949f9904b305136d0edbee12d,fe16a94194b3857b569579be460d2079ebcb36e9b8b03649191a92e8b0fe35c9,330fa3bea71081b937ebb1c835ae680049e4e52ed11311b02bee3c09d5cddcbd,1960-06-26
d389e0c290ef5aaf0beb87b24760bdb3f1e9003f299359988bd4e4c5fd9db100,5df0e3c42830f368ab0ac3f69da57e27ac65873ae5dcccf1804dc2971e94571f,328dfee79f087d876c9c3cf58e12621fc1ca0a6df63fdcf91c1ac51e80daff2e,1965-12-18
3183caf91d0b8562e3fbebd45a62e937200a42caf0c9f375ff36f02e2d050cc7,18f285592896ec8ead1b69d90ee4080300ba8dc31665a6ad97550c8f81b15502,a0dfbd978e0553bad755987d80e8af6d0e8bfb150e6993ab6a99e4536a38070e,1948-12-05
d3970a7fa040d69cf67ac4db89d2aae51c6b4e3584478ab7205e1e9c5fddb1b7,4d7b2cc54157ab5d6d894514924ebacdea5433898fde0ba516bc9c53e5a8f8a2,3cbde1e39871fa6e83fa48072793fad67c90596f651a6550857c3e04d3b27483,2002-04-24
f699eecb814ad2399941533a716cad79e33bee98fd2b214743ba45cab0045a81,e8bfe1ed693510570ced8b5ee70049cc4b985a77ec066ee345892f685d72cca6,f0bedab563d580b1e4315c9e88b89b0cd52f4b472275865d29394505a1d438bf,1977-11-25
2d1e830624b2572adc05351a7cbee2d3aa3f6a52b34fa38a260c9c78f96fcd07,7f4a1e5bff2d56e523ee2a34e1c389956986008e506ca77fadf7047d71c6a63f,a2e9f550bd9c4132c22b8b551ebfcb1e1af6dfc6aa4e34f23a0731d99ee212cb,1948-03-15
190eb3ebae2b41124493ac98ac49717fbd290156ca2e0de5f1d5c25a11e89120,3013b18f4387bbe12cdb6d3ba9aa45a36adce32485da62113f97163f16beda66,7c3c530e05d6d3f885cf7502f411c53ba1fa95452fd41bfaa46318df2924af2c,1957-06-17
1f02e917fd21530620990a81a8ddce4a8cb1f0e57770e393877e4a68a2984ff8,7cb75541ff2bcd4007c78e1d19fd17b68178a40c6f4f31cb1a643f72815dfc79,1b7ea75006929f62f9053520dcd723eecd2e7380ffbc60ab688dd5216a1fb47f,1948-09-11
3183caf91d0b8562e3fbebd45a62e937200a42caf0c9f375ff36f02e2d050cc7,1aa4f3d6ea5b4c9305a7efe7d06b31e9763177119afb0604a237dd7fa36e7d82,a570cfa73f1eb7cfff4f8ae71bb67afd311321845e78da065c5d92fe9ea75b22,1956-10-08
a6b54c20a7b96eeac1a911e6da3124a560fe6dc042ebf270e3676e7095b95652,502ae197407d7228d7b23234763529027e1da6a441301a6f6f405cdc62225208,61461c144a8e9c6234c505b4802ac2c2b92ad4ff8971f75031bbbb1a41c3188c,1944-02-08
850abeb8089348cb702ac6144e2ea802912a251ff19c5230cd54b3415ae56e2d,680ce38047bf1f299d9f7e3956216b0ecc353171be36b86754c6f0442f702e23,5e74d4480fd01d717d9519c85abe553d214d4d022f61278d8951e04d74ff5749,1945-08-07
cb14bf5073ebaf6d9d04b63164b7017b2011d3558fb2f80f9450c9f5de6f6de8,e7da824a74f63dca52274274faf0c2f71513636bb3d1d741d79ff107407836e6,e6dee473570bf1bb1b24b835f69595d3067df6c0131c6d28fc66fc556abdbb01,1969-09-02
f28454b70140c01805ea087f4666d9fe05484466c8165ef980bf7d7a2a84723f,fdce2768528c4b52b0f09f41fa3bc911bf42a7118a91f1ff0ad69bdff9fbdeb9,7ff4ad471513133c2243cf3b00e72bd47d8d876be14af92facee0978fdb4c750,1997-09-03
6b7ee845d7c19c63f9729f3027128d6f6628dba34ec83d26e4e56b4670d7c2ff,379dbafbfb91e21686016d6078c18ff31e5a228ddb7fa183c923d21240ec36ab,a4519f19c323be5b58e967c8cf14b665fe690c3123f322a03619c8a921dd5b5e,1934-01-16
5a99c57b24b4f79e6a5043b39af1a1b4574b3bfd78d12c6c394b087ea76048c6,04830746bc0a9335dbf25822a962be4f2a748bda08ace719cc745aba67455239,a27a1aa8d33656ac0a50f2f7efa84f6654a43358d1c12385a8bc5ba6312ee640,1952-02-06
eaea2ab37288945d63173beddf5680a39c37672c4386d6abd489fce37730cf75,88ba8a4d8a0a3a8c41836d09405a7618df5e9fbe3c02f9e08d9c22060d3b8251,88a05e37ea3d0ea3b483f3db1906f0374f20dc8ebe8c067c10b5189572aaddb4,1977-02-14
6d6a250942be94ed640b5096d30034493402e096af0dc861251b533acabdc092,76df69fa9d736283f9e6f021eefa42a3c7610b236841c784b488b82f22e683ba,79c504e6b45b24b583e1a3a5f8d35d5bd092fcb17704fc289366236a8db46c70,1958-07-31
a8cfcd74832004951b4408cdb0a5dbcd8c7e52d43f7fe244bf720582e05241da,9f542590100424c92a6ae40860f7017ac5dfbcff3cb49b36eace29b068e0d8e1,f8ea8a26afc9ef0af33eefb8f61a4085d27712f9e221a3ab94ca465ee5b13bb0,1991-01-14
841d74b8eb69e93e0c72b08d9eb7abe50133bd135c5a9a633772a9942f9d97d3,ce5f866533e35b55a39194c0a36c80cde4d4d9fe3d0c20921841f9b5c57c45e9,663ba6ad00761b50db421d40688f1fea32c8af934b56fab949779a35e872383a,1975-04-30
f089eaef57aba315bc0e1455985c0c8e40c247f073ce1f4c5a1f8ffde8773176,d1d87c4717d527df59122a54b04e0ee2768770815d1482e0839e861d6b0575f1,a2f49a49439ca479c66e76d9ad4f30e4d1488ed64e77df808c5b2ed83bb7fb83,1943-12-28
096fedcdb664b507a146a478a695f055409c961556c77bb0f7f805887ac44762,fe16a94194b3857b569579be460d2079ebcb36e9b8b03649191a92e8b0fe35c9,6978333f5eb3a7a708e0cf3d4667eb4c822d75c7290596bcafac87fb15c701e6,1943-05-01
2482517c61352f9578a40d4a8d34e5bf8509286247d32f69522d01cf9c0f24a6,9f542590100424c92a6ae40860f7017ac5dfbcff3cb49b36eace29b068e0d8e1,61293645232bda1de8e45ae04f245ccb87334deb39f129ee99c80ec0d3f8610f,1983-03-01
f3c7769dd45d51cbd33a2105124274b75dfb43ecc028d899c2313a4f2f0f95ce,b16370a17fc3ac268567063e248fb0c96215cecba0ab4fb267d4f97217638cc2,6bc07825ad4140d2b4a898bf457e4e226a8aab88d83a52228563ce78a146c0b3,1994-08-15
ea07c757579fa48a87636434cd376e0f7d5fc6ca910c95b004916445256190a0,b39a3e8bda6b1a91b290aec38d70a0955f2508793994d6261897d3d2f055b75e,1f8ce8f745f1e126433a720765c5585cfb23a23ce2c9ebcb814b5b84a23469cc,1986-07-04
8360721f93d2e7e21a8f4201f3515ec089bb2a95148d8a1aca453442c98484ca,11d467de82c5e1fcde454e2d610b7d6b0182317999fdbeb4e6de52bbfddfeb68,6a55a0aa3e547936f057666ca29db6f619dfbafb2873c10700afa7385aef8cc3,1971-08-24
864282b76c39e6748fa8b9accb2953bc89a3ec4f6c5ca1627624d6a58edd5619,6ab1d3550d8d2053a846977b5bd9fee4d6fcdf91582a6ce8e0b1a0c97949791f,8c1afb6341027802ba0242464819065c8b7d3c34b2f9081e3d3dd9a53e091c1d,1947-03-14
dea700646492a3ca1b2114eb1ffbe5beaa785c023a8edecf7a57a31b892b6f79,3f0cc413901cde926ea82bbe41280d2f8dda148b1904ecb895ae58af56e345d0,326329ac7d23b58dff743db031fb405295e9832bde3bc05eb141b5d9d3d350a0,1997-11-30
f0b8649dbd8cc269a6a9f57166490602cb5e17344007e29c1591f6cdad29aa37,9eac806b76bab0185444c731f3f419fe67f52bc777431faba5e671097528abd3,1bded134793fd3334c8617393e29bd093ec14c4423d9ecbf145820cbeaee845f,1938-12-25
7e8c729e4e4ecc320cb411c4d1419bf5fbad733212d4e9491b7630aaef0b8b1c,9696347ff89b939cdd75433f7d2e327735ce31f415ef52b8738fe4266c36789b,32cc87034d34c018b34283d9742223da10ddac7cbb08a4aeddc0cdc830f3d139,1950-03-14
d9dacb3ee168be4dbc39386975b6964d353c438d8f57a68914a3228b5385fe69,78e7f4c3ed00275487ee8256603813c389495cf825a92335c94046c0a4a99b26,3c89982bd93c018f099f33872b3aa30017414d3e2d354dfa96402cf9b72cc67d,1952-10-21
c83dd1a9a8ffb1ab5090c204d34aa66dba43a53e557ef08e95cb8411357de6ae,25eb92ae54cc5089e9b995f4176795d3c67d927069a3009a655c76cf0e447536,512fbe3ae34e3251e27b22d8bc4c3210ac5dacbf063947d0551bf3f05da8f8ec,1973-09-02
6132853eb8e76755d5646440abd7a00776a1facfa68e08fee859e454582c0b08,72ab255b414c5e3a9455b07466a6e06d8789a5b7b3d0627a21ba05e1d338397c,76246e80eb4cbf896f219f0422be6103e539c1c6e5e080ad1456d6cb03e98ec5,1986-09-12
78a1a1dae4e56fb0aba67dadc5ab5ab808f505137efedecfb7c2f12a4195c58b,abf61b12b0266e8e76b502ff0cdbc55a43bedea98531066d6f7852b1c27d262f,bda28d5d6c9a0843aae2c1351d689b2b6934f7d78c61fa9674e0c23ce96f7f0e,1972-05-22
422584ea18af0afa1b8cf4865378c83aec31bcaebd67b8751ae77dd59cd9ef9e,626928c4f868fb629afad5ef9afb1cd19f25b1f0f80924f3ae1dbe5a8f8b8471,4cc42db7d7d4f456019aac82759d17217e3f602f9184ec828abb5a98e47bb521,1973-09-10
f3b46c145f69a06b8071dc1339081ce4923ee5f5ef55af2e5749ee1380c007ae,456a845d1b0b1a1bd1929911e44cfacabc4943cb63dfd4179e6f125ecbe4a1aa,f4dac5c0dbf57291a798b9157d1a3898110c2bd0fc74a153bb0f81f24a96d2ab,1996-01-02
966b04e1166554524d9f310d3b0a7759ce74ce202fe04a9a51cd06fdc732d7fe,68682010492f84e737545b041a32f5a947ee82a332738a456dca45e0a058e358,000d23fad0b26726417308ec3f1ad632e4dfc8115661a46aef717ab2ef83d72f,1967-12-24
c10873196eb1124ed74461c20a67094e395f2310f6305607b9694ee6b1ee8b43,21f5358c1fd3b713a0b8d13634c18d381383d67b2ab0f04c1282cd283c49d82d,2b624d6aca7aa971d5168e3b5f8e36f7f817a3a8bcf632754fca50c881a1474b,1944-12-06
2d1e830624b2572adc05351a7cbee2d3aa3f6a52b34fa38a260c9c78f96fcd07,ed5db9ba1ac42baaa43ab107938aaead65d8a009184e96ffd4762d47fadbaa11,18fc7bc445d5da9ed54df12d3ce81f8678627a3fc34b858da7f7e4dcb6402ddd,1962-03-02
190eb3ebae2b41124493ac98ac49717fbd290156ca2e0de5f1d5c25a11e89120,6ecb547c1b1064a6ea104070e40695988d2db82d89e18d8b1b80c0535a10120a,c9c98853d019f4980b85fa8037652f739f9e385e59c2628fb2aa79f0d8a07967,1949-02-28
7e8c729e4e4ecc320cb411c4d1419bf5fbad733212d4e9491b7630aaef0b8b1c,93c91c851e7acc17d881c9b89ea954be1183070254014be03a93d169cf52dbbd,ab2822df8b86a0c422847ba18fa4501a383d95d97bd7eabefb946d0361924774,1949-10-07
bda0a01c76aae97ef15d6b792f3dc3cbb6609d611e9c563a54a1393fe685e31b,20244053adfbf5ae74affc6395129cd3251277a1a4bb66c7e8a429131f19a7fc,f03739099118aa8444a32d611587e7c7e078a66f0c3731b263e063d28e97fc77,1961-01-10
57f68dcfdb789702a6d9471544f14ed5cb38cfc6f896b5e03188ba86935bd7cc,9f01fd213294c5e95ff2e194d8f238533900f2b35272e3a56af2f7978637b4e6,9ff7835284bf4a57629875dce31618dc1dd2c7af9fae4ef1df98890fb43f97fb,1952-03-05
0e7ba1c1a960f6da5a9567b6c25f49c61dff0ad7be4a8c1008f097926c47ec06,559263857b40b5a9bfe31255fdd369afa4226581ea9f5140fdf8baf18645f8e6,896de594c4da93c1338c8138c56c8f27f04594032ab126fb8b46d18cd80b481b,1980-11-24
aebac53c46bbeff10fdd26ca0e2196a9bfc1d19bf88eb1efd65a36151c581051,716545ea5827317b597b9f531b753bb931989bbe63df4307ef312fdb7374a154,a1e27ec90fff7342574c315aba81e257c0059922dd5e0c54e056eb5844b4f38f,1987-09-25
fb338e53da57ec89c638f24e8f87697a70d0c0d8e4cc3a56f754211d2c6f0444,f79b56140024d7668fa8d7df162c4de35bfda3d225a115e29589195d071081ec,46bcbaf4105bca49e2326b4e54de81453702f2609a21abdd9380adc6310a7ea0,1937-04-17
3090ad7f5b83a40b050aad6e04d2f663049aca5cf0253e1b2ff592fcfed3ef9c,502ae197407d7228d7b23234763529027e1da6a441301a6f6f405cdc62225208,a8cfb905ded80205f21c4e493b3a97fdf9aad9169c94d06cfdf226a8e08bd51c,1954-04-15
57e4df689a1d76ed4cabf0d1be94500be2761de2a18185a78e9b96115c20d065,96343972fec90d80f867daaa467a1541daf7b3c4dac705007f2d623024047f65,34b32d2486109b47275eaea8848d7753e57fba468e9416524aba76bda51a959e,1949-02-13
8141d2b17b7344d1c058e0cfaa031768e23bab8eb32613d3345655b37876436c,0deb09fd7c9ccb1c3f06aacce24b0d48e519307ce9cb0d0024caf485a881c9fb,d703ecd4715e286cf3a765230cb9ae1b1f749914b51fcc5fadb2996b2d5b40a5,2005-03-07
ff7a4da45cc0e677370192ce2ae19d23f2b139d74a376955e0d72f4a871eae61,bf3a101fff20ccd1e2a21cf59608e2c7fba3a2b65c196d981bbb246af0156f98,f7aa0191109583493ec15816a6b5b91910dfd6a4a791ede14df6b3547ed7a018,1969-10-30
